time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2018-08-12T14:29:27.60Z,47.0915007,15.4042482,4048.887,-55.97,12.34,-0.75,1.072,1.675,0.20,167.56321,0.19657,3,17
2018-08-12T14:29:27.80Z,47.0914000,15.4042800,4049.062,-56.02,12.16,-0.81,1.070,1.676,0.20,167.75475,0.20151,3,17
2018-08-12T14:29:28.00Z,47.0912993,15.4043124,4049.260,-56.01,12.35,-0.83,1.070,1.676,0.23,167.56251,0.21682,3,17
2018-08-12T14:29:28.20Z,47.0911983,15.4043436,4049.423,-56.24,11.93,-0.72,1.071,1.679,0.31,168.02115,0.22495,3,17
2018-08-12T14:29:28.40Z,47.0910972,15.4043753,4049.543,-56.24,12.08,-0.68,1.074,1.683,0.33,167.87834,0.25628,3,15
2018-08-12T14:29:28.60Z,47.0909964,15.4044060,4049.683,-56.26,11.83,-0.64,1.074,1.686,0.25,168.12087,0.21916,3,17
2018-08-12T14:29:28.80Z,47.0908952,15.4044369,4049.810,-56.36,11.76,-0.68,1.074,1.690,0.25,168.21321,0.21705,3,17
2018-08-12T14:29:29.00Z,47.0907941,15.4044671,4049.974,-56.39,11.59,-0.68,1.074,1.693,0.25,168.38434,0.21790,3,17
2018-08-12T14:29:29.20Z,47.0906928,15.4044971,4050.100,-56.40,11.45,-0.68,1.075,1.697,0.23,168.52251,0.24438,3,17
2018-08-12T14:29:29.40Z,47.0905915,15.4045273,4050.192,-56.40,11.51,-0.56,1.078,1.704,0.30,168.46583,0.27971,3,17
2018-08-12T14:29:29.60Z,47.0904898,15.4045572,4050.370,-56.58,11.38,-0.64,1.083,1.714,0.31,168.63177,0.31058,3,17
2018-08-12T14:29:29.80Z,47.0903880,15.4045869,4050.546,-56.68,11.29,-0.75,1.087,1.721,0.34,168.73973,0.27763,3,17
2018-08-12T14:29:30.00Z,47.0902862,15.4046162,4050.656,-56.67,11.10,-0.70,1.091,1.726,0.35,168.91687,0.27578,3,17
2018-08-12T14:29:30.20Z,47.0901843,15.4046455,4050.814,-56.73,11.10,-0.73,1.095,1.734,0.33,168.92715,0.30669,3,17
2018-08-12T14:29:30.40Z,47.0900825,15.4046742,4050.998,-56.74,10.98,-0.77,1.100,1.740,0.30,169.05066,0.33853,3,17
2018-08-12T14:29:30.60Z,47.0899805,15.4047028,4051.191,-56.82,10.93,-0.80,1.105,1.746,0.30,169.10713,0.34174,3,17
2018-08-12T14:29:30.80Z,47.0898784,15.4047313,4051.401,-56.86,10.87,-0.79,1.110,1.750,0.29,169.17917,0.33086,3,17
2018-08-12T14:29:31.00Z,47.0897764,15.4047593,4051.615,-56.85,10.70,-0.88,1.114,1.751,0.29,169.33997,0.33090,3,17
2018-08-12T14:29:31.20Z,47.0896742,15.4047874,4051.881,-56.95,10.65,-0.96,1.117,1.751,0.28,169.41041,0.31418,3,17
2018-08-12T14:29:31.40Z,47.0895719,15.4048147,4052.100,-56.93,10.43,-1.02,1.120,1.751,0.29,169.61607,0.28805,3,17
2018-08-12T14:29:31.60Z,47.0894695,15.4048421,4052.337,-57.02,10.46,-1.08,1.119,1.747,0.27,169.60617,0.24295,3,17
2018-08-12T14:29:31.80Z,47.0893669,15.4048692,4052.513,-57.09,10.32,-1.08,1.117,1.744,0.25,169.74891,0.20927,3,17
2018-08-12T14:29:32.00Z,47.0892642,15.4048962,4052.736,-57.14,10.24,-1.12,1.115,1.742,0.26,169.84463,0.21107,3,17
2018-08-12T14:29:32.20Z,47.0891614,15.4049229,4052.947,-57.14,10.14,-1.12,1.113,1.742,0.27,169.93947,0.22197,3,17
2018-08-12T14:29:32.40Z,47.0890586,15.4049492,4053.154,-57.24,10.07,-1.15,1.111,1.742,0.26,170.02422,0.20264,3,17
2018-08-12T14:29:32.60Z,47.0889559,15.4049752,4053.346,-57.20,9.93,-1.18,1.109,1.737,0.23,170.14965,0.18772,3,17
2018-08-12T14:29:32.80Z,47.0888529,15.4050012,4053.534,-57.26,9.85,-1.24,1.108,1.732,0.23,170.23818,0.18615,3,17
2018-08-12T14:29:33.00Z,47.0887500,15.4050271,4053.749,-57.24,9.79,-1.25,1.107,1.730,0.23,170.29669,0.18745,3,17
2018-08-12T14:29:33.20Z,47.0886469,15.4050526,4053.976,-57.29,9.66,-1.26,1.105,1.729,0.23,170.43306,0.18610,3,17
2018-08-12T14:29:33.40Z,47.0885438,15.4050780,4054.222,-57.33,9.62,-1.31,1.104,1.727,0.22,170.47716,0.18482,3,17
2018-08-12T14:29:33.60Z,47.0884407,15.4051030,4054.512,-57.36,9.55,-1.41,1.102,1.725,0.23,170.54888,0.18235,3,17
2018-08-12T14:29:33.80Z,47.0883376,15.4051279,4054.799,-57.32,9.48,-1.47,1.100,1.723,0.23,170.61109,0.18425,3,17
2018-08-12T14:29:34.00Z,47.0882345,15.4051525,4055.144,-57.40,9.42,-1.56,1.099,1.721,0.24,170.67623,0.18432,3,17
2018-08-12T14:29:34.20Z,47.0881315,15.4051769,4055.521,-57.30,9.29,-1.68,1.099,1.721,0.25,170.79071,0.18963,3,17
2018-08-12T14:29:34.40Z,47.0880284,15.4052012,4055.887,-57.39,9.24,-1.67,1.099,1.723,0.25,170.85357,0.19730,3,17
2018-08-12T14:29:34.60Z,47.0879253,15.4052251,4056.279,-57.34,9.09,-1.87,1.100,1.724,0.25,170.99179,0.19512,3,17
2018-08-12T14:29:34.80Z,47.0878223,15.4052488,4056.696,-57.31,9.00,-1.99,1.100,1.724,0.25,171.07307,0.19141,3,17
2018-08-12T14:29:35.00Z,47.0877192,15.4052723,4057.116,-57.35,8.92,-2.08,1.100,1.724,0.26,171.16272,0.19160,3,17
2018-08-12T14:29:35.20Z,47.0876162,15.4052954,4057.559,-57.30,8.79,-2.18,1.100,1.724,0.25,171.27677,0.18899,3,17
2018-08-12T14:29:35.40Z,47.0875132,15.4053184,4058.044,-57.32,8.78,-2.28,1.099,1.723,0.24,171.29490,0.18579,3,17
2018-08-12T14:29:35.60Z,47.0874102,15.4053412,4058.545,-57.28,8.68,-2.36,1.098,1.721,0.25,171.38047,0.18881,3,17
2018-08-12T14:29:35.80Z,47.0873074,15.4053637,4059.066,-57.21,8.57,-2.44,1.097,1.719,0.25,171.47900,0.18917,3,17
2018-08-12T14:29:36.00Z,47.0872046,15.4053860,4059.598,-57.16,8.50,-2.58,1.098,1.719,0.26,171.54243,0.19299,3,17
2018-08-12T14:29:36.20Z,47.0871017,15.4054082,4060.172,-57.22,8.44,-2.69,1.099,1.719,0.28,171.60923,0.21564,3,17
2018-08-12T14:29:36.40Z,47.0869989,15.4054305,4060.777,-57.18,8.44,-2.81,1.100,1.720,0.28,171.60262,0.21903,3,17
2018-08-12T14:29:36.60Z,47.0868963,15.4054521,4061.408,-57.14,8.22,-2.93,1.103,1.724,0.31,171.81487,0.23295,3,17
2018-08-12T14:29:36.80Z,47.0867939,15.4054737,4062.031,-57.00,8.17,-3.06,1.104,1.726,0.29,171.84787,0.22200,3,17
2018-08-12T14:29:37.00Z,47.0866915,15.4054953,4062.681,-56.96,8.12,-3.13,1.104,1.726,0.29,171.89036,0.20985,3,17
2018-08-12T14:29:37.20Z,47.0865891,15.4055168,4063.323,-57.02,8.12,-3.31,1.106,1.727,0.32,171.89097,0.22144,3,17
2018-08-12T14:29:37.40Z,47.0864869,15.4055377,4064.012,-56.84,7.99,-3.37,1.107,1.727,0.31,172.00251,0.21670,3,17
2018-08-12T14:29:37.60Z,47.0863847,15.4055587,4064.689,-56.82,7.98,-3.45,1.108,1.726,0.26,172.00385,0.20939,3,17
2018-08-12T14:29:37.80Z,47.0862827,15.4055796,4065.404,-56.75,7.95,-3.52,1.109,1.726,0.27,172.02303,0.22599,3,17
2018-08-12T14:29:38.00Z,47.0861808,15.4056003,4066.127,-56.71,7.86,-3.58,1.111,1.727,0.28,172.10867,0.24359,3,17
2018-08-12T14:29:38.20Z,47.0860790,15.4056208,4066.878,-56.62,7.82,-3.66,1.114,1.731,0.31,172.13248,0.26529,3,17
2018-08-12T14:29:38.40Z,47.0859773,15.4056414,4067.633,-56.49,7.89,-3.75,1.117,1.733,0.26,172.04856,0.26912,3,17
2018-08-12T14:29:38.60Z,47.0858757,15.4056620,4068.355,-56.46,7.86,-3.70,1.121,1.738,0.25,172.07635,0.30547,3,17
2018-08-12T14:29:38.80Z,47.0857743,15.4056822,4069.138,-56.39,7.68,-3.79,1.123,1.741,0.25,172.24059,0.26252,3,17
2018-08-12T14:29:39.00Z,47.0856729,15.4057027,4069.902,-56.36,7.76,-3.82,1.126,1.745,0.26,172.16468,0.27255,3,17
2018-08-12T14:29:39.20Z,47.0855716,15.4057228,4070.713,-56.34,7.63,-3.94,1.129,1.749,0.26,172.28406,0.29772,3,17
2018-08-12T14:29:39.40Z,47.0854706,15.4057425,4071.611,-56.16,7.59,-4.05,1.132,1.752,0.25,172.30643,0.30827,3,17
2018-08-12T14:29:39.60Z,47.0853694,15.4057624,4072.355,-56.17,7.64,-3.97,1.134,1.755,0.25,172.25500,0.29316,3,17
2018-08-12T14:29:39.80Z,47.0852688,15.4057831,4073.099,-55.95,7.88,-3.96,1.137,1.759,0.26,171.97990,0.28408,3,17
2018-08-12T14:29:40.00Z,47.0851679,15.4058029,4073.879,-56.02,7.59,-3.98,1.140,1.763,0.29,172.28085,0.28924,3,17
2018-08-12T14:29:40.20Z,47.0850669,15.4058234,4074.692,-56.04,7.84,-4.10,1.141,1.765,0.27,172.03335,0.26802,3,17
2018-08-12T14:29:40.40Z,47.0849664,15.4058432,4075.468,-55.84,7.72,-4.07,1.139,1.764,0.24,172.13111,0.21604,3,17
2018-08-12T14:29:40.60Z,47.0848661,15.4058631,4076.225,-55.79,7.68,-4.08,1.136,1.763,0.22,172.16586,0.21273,3,17
2018-08-12T14:29:40.80Z,47.0847659,15.4058830,4077.001,-55.75,7.72,-4.10,1.131,1.760,0.21,172.11673,0.18775,3,17
2018-08-12T14:29:41.00Z,47.0846659,15.4059035,4077.728,-55.61,7.74,-4.02,1.126,1.757,0.21,172.07837,0.18014,3,17
2018-08-12T14:29:41.20Z,47.0845659,15.4059236,4078.439,-55.52,7.77,-4.00,1.123,1.755,0.20,172.03194,0.18042,3,17
2018-08-12T14:29:41.40Z,47.0844659,15.4059438,4079.188,-55.52,7.75,-4.02,1.120,1.754,0.20,172.05127,0.18166,3,17
2018-08-12T14:29:41.60Z,47.0843659,15.4059641,4079.930,-55.46,7.75,-4.01,1.118,1.752,0.21,172.04750,0.18406,3,17
2018-08-12T14:29:41.80Z,47.0842662,15.4059845,4080.655,-55.40,7.75,-3.98,1.117,1.750,0.21,172.03649,0.18915,3,17
2018-08-12T14:29:42.00Z,47.0841666,15.4060049,4081.391,-55.34,7.75,-3.93,1.115,1.749,0.21,172.02448,0.18950,3,17
2018-08-12T14:29:42.20Z,47.0840669,15.4060252,4082.127,-55.32,7.71,-3.91,1.114,1.747,0.21,172.06555,0.19185,3,17
2018-08-12T14:29:42.40Z,47.0839673,15.4060457,4082.806,-55.27,7.77,-3.85,1.111,1.746,0.21,171.99491,0.18497,3,17
2018-08-12T14:29:42.60Z,47.0838680,15.4060661,4083.515,-55.20,7.76,-3.82,1.109,1.745,0.21,171.99562,0.18316,3,17
2018-08-12T14:29:42.80Z,47.0837688,15.4060870,4084.203,-55.14,7.84,-3.76,1.106,1.743,0.21,171.90533,0.18102,3,17
2018-08-12T14:29:43.00Z,47.0836696,15.4061076,4084.900,-55.09,7.85,-3.71,1.103,1.740,0.21,171.89141,0.18040,3,17
2018-08-12T14:29:43.20Z,47.0835705,15.4061284,4085.590,-55.07,7.83,-3.70,1.101,1.736,0.20,171.91260,0.17896,3,17
2018-08-12T14:29:43.40Z,47.0834714,15.4061493,4086.250,-55.02,7.88,-3.66,1.099,1.733,0.21,171.85274,0.18550,3,17
2018-08-12T14:29:43.60Z,47.0833723,15.4061703,4086.925,-55.01,7.90,-3.58,1.098,1.729,0.21,171.82792,0.18606,3,17
2018-08-12T14:29:43.80Z,47.0832734,15.4061911,4087.545,-54.89,7.85,-3.49,1.098,1.727,0.23,171.86375,0.20102,3,17
2018-08-12T14:29:44.00Z,47.0831744,15.4062121,4088.159,-54.94,7.94,-3.44,1.098,1.725,0.23,171.77684,0.20014,3,17
2018-08-12T14:29:44.20Z,47.0830755,15.4062330,4088.771,-54.87,7.89,-3.38,1.098,1.723,0.26,171.81789,0.21503,3,17
2018-08-12T14:29:44.40Z,47.0829768,15.4062538,4089.355,-54.84,7.90,-3.33,1.099,1.721,0.26,171.79930,0.21809,3,17
2018-08-12T14:29:44.60Z,47.0828781,15.4062746,4089.945,-54.80,7.87,-3.25,1.100,1.720,0.26,171.82293,0.21277,3,17
2018-08-12T14:29:44.80Z,47.0827795,15.4062954,4090.521,-54.77,7.87,-3.21,1.101,1.719,0.26,171.81937,0.21966,3,17
2018-08-12T14:29:45.00Z,47.0826808,15.4063164,4091.134,-54.76,7.94,-3.21,1.102,1.718,0.26,171.74981,0.22526,3,17
2018-08-12T14:29:45.20Z,47.0825823,15.4063375,4091.722,-54.74,7.99,-3.16,1.103,1.718,0.27,171.69681,0.22695,3,17
2018-08-12T14:29:45.40Z,47.0824838,15.4063584,4092.334,-54.66,7.96,-3.12,1.105,1.719,0.27,171.71142,0.23766,3,17
2018-08-12T14:29:45.60Z,47.0823856,15.4063795,4092.922,-54.63,7.98,-3.10,1.108,1.720,0.28,171.68466,0.24096,3,17
2018-08-12T14:29:45.80Z,47.0822874,15.4064002,4093.462,-54.65,7.88,-2.94,1.111,1.725,0.29,171.79193,0.26062,3,17
2018-08-12T14:29:46.00Z,47.0821892,15.4064213,4094.078,-54.56,8.05,-2.95,1.114,1.732,0.32,171.60899,0.24370,3,17
2018-08-12T14:29:46.20Z,47.0820911,15.4064423,4094.683,-54.56,8.03,-3.05,1.116,1.737,0.31,171.62748,0.21902,3,17
2018-08-12T14:29:46.40Z,47.0819933,15.4064633,4095.234,-54.47,7.98,-3.01,1.117,1.742,0.31,171.66768,0.21843,3,17
2018-08-12T14:29:46.60Z,47.0818952,15.4064846,4095.790,-54.56,8.10,-2.99,1.119,1.747,0.31,171.55038,0.21576,3,17
2018-08-12T14:29:46.80Z,47.0817972,15.4065058,4096.342,-54.46,8.07,-2.92,1.122,1.752,0.30,171.57251,0.23037,3,17
2018-08-12T14:29:47.00Z,47.0816992,15.4065274,4096.868,-54.49,8.19,-2.86,1.124,1.758,0.29,171.45186,0.23391,3,17
2018-08-12T14:29:47.20Z,47.0816013,15.4065492,4097.399,-54.45,8.26,-2.80,1.128,1.764,0.30,171.37540,0.24863,3,17
2018-08-12T14:29:47.40Z,47.0815034,15.4065710,4097.923,-54.41,8.26,-2.75,1.130,1.770,0.28,171.37140,0.22931,3,17
2018-08-12T14:29:47.60Z,47.0814054,15.4065930,4098.405,-54.41,8.33,-2.64,1.133,1.777,0.32,171.29112,0.24756,3,17
2018-08-12T14:29:47.80Z,47.0813074,15.4066153,4098.861,-54.49,8.45,-2.60,1.137,1.785,0.31,171.18519,0.25248,3,17
2018-08-12T14:29:48.00Z,47.0812097,15.4066371,4099.381,-54.31,8.32,-2.61,1.141,1.795,0.32,171.29350,0.27332,3,17
2018-08-12T14:29:48.20Z,47.0811116,15.4066597,4099.861,-54.46,8.54,-2.60,1.146,1.804,0.33,171.08510,0.29739,3,17
2018-08-12T14:29:48.40Z,47.0810137,15.4066827,4100.396,-54.42,8.74,-2.69,1.150,1.811,0.29,170.88048,0.31088,3,17
2018-08-12T14:29:48.60Z,47.0809158,15.4067051,4100.836,-54.45,8.53,-2.53,1.152,1.816,0.25,171.09306,0.27508,3,17
2018-08-12T14:29:48.80Z,47.0808182,15.4067279,4101.286,-54.30,8.59,-2.48,1.153,1.819,0.25,171.01241,0.27027,3,17
2018-08-12T14:29:49.00Z,47.0807203,15.4067510,4101.712,-54.46,8.73,-2.41,1.155,1.822,0.25,170.89057,0.25269,3,17
2018-08-12T14:29:49.20Z,47.0806224,15.4067739,4102.127,-54.47,8.67,-2.35,1.157,1.826,0.26,170.95463,0.24759,3,17
2018-08-12T14:29:49.40Z,47.0805249,15.4067970,4102.572,-54.24,8.76,-2.35,1.158,1.828,0.26,170.82735,0.24612,3,17
2018-08-12T14:29:49.60Z,47.0804269,15.4068203,4102.974,-54.49,8.75,-2.21,1.160,1.828,0.25,170.88174,0.23764,3,17
2018-08-12T14:29:49.80Z,47.0803295,15.4068437,4103.475,-54.14,8.86,-2.31,1.161,1.832,0.26,170.71044,0.25572,3,17
2018-08-12T14:29:50.00Z,47.0802316,15.4068673,4103.877,-54.40,8.91,-2.16,1.162,1.839,0.25,170.70068,0.25014,3,17
2018-08-12T14:29:50.20Z,47.0801340,15.4068911,4104.254,-54.35,9.00,-2.07,1.163,1.844,0.25,170.59660,0.22635,3,17
2018-08-12T14:29:50.40Z,47.0800362,15.4069153,4104.647,-54.40,9.12,-2.07,1.164,1.850,0.25,170.47935,0.23365,3,17
2018-08-12T14:29:50.60Z,47.0799382,15.4069394,4105.081,-54.43,9.15,-2.05,1.165,1.856,0.25,170.46060,0.22911,3,17
2018-08-12T14:29:50.80Z,47.0798406,15.4069636,4105.451,-54.28,9.11,-1.99,1.164,1.859,0.24,170.47303,0.21684,3,17
2018-08-12T14:29:51.00Z,47.0797428,15.4069880,4105.809,-54.41,9.20,-1.96,1.164,1.861,0.24,170.40520,0.21223,3,17
2018-08-12T14:29:51.20Z,47.0796449,15.4070125,4106.193,-54.45,9.25,-1.90,1.162,1.860,0.23,170.35541,0.20713,3,17
2018-08-12T14:29:51.40Z,47.0795469,15.4070378,4106.562,-54.49,9.39,-1.82,1.161,1.860,0.24,170.21963,0.20428,3,17
2018-08-12T14:29:51.60Z,47.0794491,15.4070636,4106.906,-54.52,9.43,-1.74,1.158,1.859,0.23,170.18864,0.18925,3,17
2018-08-12T14:29:51.80Z,47.0793513,15.4070892,4107.256,-54.47,9.46,-1.76,1.155,1.858,0.24,170.14934,0.19285,3,17
2018-08-12T14:29:52.00Z,47.0792534,15.4071147,4107.594,-54.44,9.52,-1.71,1.152,1.856,0.24,170.08217,0.19013,3,17
2018-08-12T14:29:52.20Z,47.0791553,15.4071405,4107.952,-54.55,9.65,-1.66,1.149,1.855,0.24,169.97039,0.19391,3,17
2018-08-12T14:29:52.40Z,47.0790574,15.4071658,4108.283,-54.48,9.67,-1.63,1.145,1.852,0.23,169.93614,0.18719,3,17
2018-08-12T14:29:52.60Z,47.0789594,15.4071918,4108.622,-54.55,9.81,-1.61,1.143,1.850,0.25,169.80084,0.20037,3,17
2018-08-12T14:29:52.80Z,47.0788618,15.4072179,4108.875,-54.44,9.80,-1.52,1.140,1.849,0.25,169.79908,0.20169,3,17
2018-08-12T14:29:53.00Z,47.0787639,15.4072442,4109.160,-54.50,9.88,-1.51,1.139,1.848,0.25,169.72812,0.20310,3,17
2018-08-12T14:29:53.20Z,47.0786661,15.4072709,4109.440,-54.51,9.96,-1.49,1.137,1.847,0.23,169.64050,0.20105,3,17
2018-08-12T14:29:53.40Z,47.0785682,15.4072972,4109.724,-54.52,10.01,-1.48,1.137,1.848,0.23,169.59355,0.21016,3,17
2018-08-12T14:29:53.60Z,47.0784701,15.4073237,4110.003,-54.55,10.11,-1.44,1.135,1.849,0.22,169.50331,0.21851,3,17
2018-08-12T14:29:53.80Z,47.0783722,15.4073504,4110.321,-54.54,10.25,-1.44,1.134,1.851,0.24,169.35433,0.22629,3,17
2018-08-12T14:29:54.00Z,47.0782744,15.4073771,4110.619,-54.55,10.20,-1.43,1.134,1.852,0.24,169.40913,0.21295,3,17
2018-08-12T14:29:54.20Z,47.0781765,15.4074043,4110.886,-54.58,10.43,-1.40,1.134,1.854,0.26,169.18564,0.22430,3,17
2018-08-12T14:29:54.40Z,47.0780784,15.4074316,4111.141,-54.64,10.42,-1.36,1.134,1.855,0.25,169.20583,0.21718,3,17
2018-08-12T14:29:54.60Z,47.0779803,15.4074589,4111.404,-54.64,10.45,-1.40,1.134,1.856,0.24,169.17418,0.20639,3,17
2018-08-12T14:29:54.80Z,47.0778824,15.4074864,4111.664,-54.59,10.52,-1.39,1.134,1.857,0.23,169.09035,0.20629,3,17
2018-08-12T14:29:55.00Z,47.0777842,15.4075141,4111.954,-54.68,10.57,-1.41,1.134,1.859,0.23,169.06421,0.21203,3,17
2018-08-12T14:29:55.20Z,47.0776862,15.4075419,4112.219,-54.65,10.61,-1.39,1.136,1.862,0.26,169.01711,0.23768,3,17
2018-08-12T14:29:55.40Z,47.0775879,15.4075698,4112.501,-54.73,10.64,-1.40,1.138,1.864,0.27,169.00129,0.25185,3,17
2018-08-12T14:29:55.60Z,47.0774901,15.4075971,4112.653,-54.69,10.52,-1.30,1.140,1.866,0.29,169.11627,0.28232,3,17
2018-08-12T14:29:55.80Z,47.0773917,15.4076255,4112.955,-54.75,10.79,-1.33,1.140,1.864,0.27,168.84678,0.23832,3,17
2018-08-12T14:29:56.00Z,47.0772936,15.4076542,4113.192,-54.68,10.85,-1.35,1.142,1.861,0.31,168.78143,0.25116,3,17
2018-08-12T14:29:56.20Z,47.0771954,15.4076825,4113.479,-54.66,10.74,-1.42,1.142,1.857,0.30,168.88194,0.22503,3,17
2018-08-12T14:29:56.40Z,47.0770971,15.4077115,4113.760,-54.72,10.90,-1.40,1.143,1.857,0.30,168.73705,0.21548,3,17
2018-08-12T14:29:56.60Z,47.0769987,15.4077404,4114.059,-54.74,11.01,-1.41,1.144,1.859,0.29,168.63211,0.22868,3,17
2018-08-12T14:29:56.80Z,47.0769005,15.4077695,4114.410,-54.66,11.05,-1.51,1.146,1.862,0.30,168.57044,0.22636,3,17
2018-08-12T14:29:57.00Z,47.0768021,15.4077986,4114.773,-54.76,11.08,-1.56,1.149,1.866,0.29,168.56312,0.24880,3,17
2018-08-12T14:29:57.20Z,47.0767036,15.4078283,4115.071,-54.80,11.29,-1.52,1.153,1.872,0.31,168.36143,0.32317,3,17
2018-08-12T14:29:57.40Z,47.0766054,15.4078577,4115.446,-54.72,11.28,-1.69,1.154,1.873,0.29,168.35436,0.26685,3,17
2018-08-12T14:29:57.60Z,47.0765070,15.4078878,4115.712,-54.79,11.40,-1.60,1.154,1.872,0.27,168.24386,0.24048,3,17
2018-08-12T14:29:57.80Z,47.0764087,15.4079178,4116.020,-54.72,11.45,-1.61,1.154,1.869,0.27,168.18140,0.21916,3,17
2018-08-12T14:29:58.00Z,47.0763104,15.4079481,4116.339,-54.75,11.53,-1.60,1.154,1.870,0.27,168.10630,0.21968,3,17
2018-08-12T14:29:58.20Z,47.0762120,15.4079786,4116.656,-54.77,11.61,-1.57,1.154,1.870,0.26,168.03582,0.21332,3,17
2018-08-12T14:29:58.40Z,47.0761136,15.4080093,4116.996,-54.74,11.70,-1.61,1.155,1.871,0.27,167.93486,0.22045,3,17
2018-08-12T14:29:58.60Z,47.0760153,15.4080402,4117.279,-54.77,11.77,-1.56,1.155,1.872,0.26,167.87638,0.21292,3,17
2018-08-12T14:29:58.80Z,47.0759170,15.4080712,4117.606,-54.75,11.81,-1.64,1.155,1.872,0.26,167.82598,0.20832,3,17
2018-08-12T14:29:59.00Z,47.0758188,15.4081025,4117.928,-54.71,11.89,-1.66,1.154,1.872,0.26,167.73597,0.20453,3,17
2018-08-12T14:29:59.20Z,47.0757204,15.4081343,4118.257,-54.78,12.03,-1.65,1.153,1.873,0.25,167.61688,0.19565,3,17
2018-08-12T14:29:59.40Z,47.0756221,15.4081662,4118.596,-54.78,12.10,-1.72,1.152,1.874,0.24,167.53963,0.19549,3,17
2018-08-12T14:29:59.60Z,47.0755238,15.4081982,4118.930,-54.76,12.16,-1.72,1.151,1.875,0.24,167.48313,0.19492,3,17
2018-08-12T14:29:59.80Z,47.0754254,15.4082299,4119.275,-54.78,12.10,-1.76,1.150,1.875,0.25,167.54028,0.20482,3,17
2018-08-12T14:30:00.00Z,47.0753264,15.4082623,4119.745,-54.99,12.31,-1.76,1.149,1.873,0.28,167.38105,0.20677,3,17
2018-08-12T14:30:00.20Z,47.0752271,15.4082953,4120.126,-55.12,12.55,-1.66,1.148,1.870,0.31,167.17632,0.21976,3,17
2018-08-12T14:30:00.40Z,47.0751285,15.4083283,4120.555,-54.90,12.50,-1.91,1.147,1.868,0.28,167.17323,0.20930,3,17
2018-08-12T14:30:00.60Z,47.0750303,15.4083615,4120.910,-54.67,12.58,-1.88,1.146,1.867,0.26,167.03971,0.20067,3,17
2018-08-12T14:30:00.80Z,47.0749321,15.4083949,4121.288,-54.68,12.67,-1.89,1.143,1.865,0.23,166.95202,0.18752,3,17
2018-08-12T14:30:01.00Z,47.0748338,15.4084279,4121.718,-54.70,12.64,-1.94,1.141,1.864,0.22,166.98862,0.18900,3,17
2018-08-12T14:30:01.20Z,47.0747357,15.4084615,4122.109,-54.63,12.77,-1.84,1.139,1.860,0.22,166.84622,0.18960,3,17
2018-08-12T14:30:01.40Z,47.0746374,15.4084952,4122.562,-54.67,12.84,-1.93,1.136,1.855,0.20,166.78440,0.19314,3,17
2018-08-12T14:30:01.60Z,47.0745391,15.4085290,4122.963,-54.65,12.84,-1.93,1.133,1.851,0.21,166.77792,0.20033,3,17
2018-08-12T14:30:01.80Z,47.0744408,15.4085631,4123.372,-54.62,12.95,-1.94,1.131,1.848,0.21,166.65786,0.19899,3,17
2018-08-12T14:30:02.00Z,47.0743426,15.4085974,4123.783,-54.65,13.05,-2.00,1.128,1.844,0.21,166.56628,0.19870,3,17
2018-08-12T14:30:02.20Z,47.0742446,15.4086316,4124.165,-54.59,13.04,-2.09,1.126,1.841,0.20,166.56770,0.19600,3,17
2018-08-12T14:30:02.40Z,47.0741466,15.4086660,4124.580,-54.54,13.09,-2.12,1.125,1.842,0.23,166.50241,0.22049,3,17
2018-08-12T14:30:02.60Z,47.0740485,15.4087004,4124.982,-54.50,13.08,-2.00,1.126,1.845,0.28,166.50604,0.24880,3,17
2018-08-12T14:30:02.80Z,47.0739504,15.4087361,4125.413,-54.53,13.61,-1.97,1.127,1.847,0.28,165.98861,0.22719,3,17
2018-08-12T14:30:03.00Z,47.0738525,15.4087711,4125.872,-54.45,13.38,-2.00,1.126,1.839,0.27,166.19140,0.20846,3,17
2018-08-12T14:30:03.20Z,47.0737547,15.4088062,4126.383,-54.44,13.36,-2.12,1.125,1.832,0.26,166.21514,0.19923,3,17
2018-08-12T14:30:03.40Z,47.0736566,15.4088418,4126.904,-54.60,13.58,-2.19,1.124,1.827,0.23,166.03070,0.19284,3,17
2018-08-12T14:30:03.60Z,47.0735584,15.4088777,4127.477,-54.65,13.71,-2.41,1.122,1.824,0.23,165.91873,0.18589,3,17
2018-08-12T14:30:03.80Z,47.0734606,15.4089133,4127.968,-54.41,13.56,-2.32,1.120,1.818,0.22,166.00952,0.17643,3,17
2018-08-12T14:30:04.00Z,47.0733632,15.4089486,4128.484,-54.26,13.47,-2.37,1.118,1.808,0.23,166.05378,0.19771,3,17
2018-08-12T14:30:04.20Z,47.0732652,15.4089845,4128.961,-54.51,13.62,-2.28,1.120,1.811,0.29,165.97182,0.25253,3,17
2018-08-12T14:30:04.40Z,47.0731678,15.4090205,4129.473,-54.31,13.65,-2.43,1.122,1.813,0.28,165.89114,0.25014,3,17
2018-08-12T14:30:04.60Z,47.0730700,15.4090567,4130.037,-54.39,13.73,-2.53,1.124,1.815,0.28,165.83530,0.24533,3,17
2018-08-12T14:30:04.80Z,47.0729724,15.4090934,4130.382,-54.50,13.85,-2.48,1.123,1.809,0.28,165.74299,0.23222,3,17
